Bash Dev Server with Auto-Injection
  URL:   http://localhost:8000
  Mount: /data/data/com.termux/files/home/Git/front-Github_io
  Mode:  Auto-injecting Eruda + console logger into HTML

Press Ctrl+C to stop
2026/01/27 13:11:26 socat[18833] E write(5, 0xb40000775c31f000, 743): Broken pipe
[2026-01-27 15:19:40] ::1 - - [27/Jan/2026 15:19:40] "GET /a_Portals/linktree_mindmap/dist/public/icons/device-gamepad.svg HTTP/1.1" 304 -
[2026-01-27 15:19:40] ::1 - - [27/Jan/2026 15:19:40] "GET /a_Portals/linktree_mindmap/dist/public/icons/video.svg HTTP/1.1" 304 -
[2026-01-27 15:19:41] ::1 - - [27/Jan/2026 15:19:40] "GET /a_Portals/linktree_mindmap/dist/public/icons/file-stack.svg HTTP/1.1" 304 -
[2026-01-27 15:19:41] ::1 - - [27/Jan/2026 15:19:40] "GET /a_Portals/linktree_mindmap/dist/public/icons/sparkles.svg HTTP/1.1" 304 -
[2026-01-27 15:19:41] ::1 - - [27/Jan/2026 15:19:40] "GET /a_Portals/linktree_mindmap/dist/public/favicon.jpg HTTP/1.1" 304 -
[2026-01-27 15:20:41] ::1 - - [27/Jan/2026 15:20:41] "GET /a_Portals/linktree_mindmap/dist/ HTTP/1.1" 304 -
[2026-01-27 15:20:42] ::1 - - [27/Jan/2026 15:20:42] "GET /a_Portals/linktree_mindmap/dist/style.css HTTP/1.1" 304 -
[2026-01-27 15:20:42] ::1 - - [27/Jan/2026 15:20:42] "GET /a_Portals/linktree_mindmap/dist/script.js HTTP/1.1" 304 -
[2026-01-27 15:20:45] ::1 - - [27/Jan/2026 15:20:45] "GET /a_Portals/linktree_mindmap/dist/public/icons/brand-linkedin.svg HTTP/1.1" 304 -
[2026-01-27 15:20:45] ::1 - - [27/Jan/2026 15:20:45] "GET /a_Portals/linktree_mindmap/dist/public/icons/briefcase.svg HTTP/1.1" 304 -
[2026-01-27 15:20:45] ::1 - - [27/Jan/2026 15:20:45] "GET /a_Portals/linktree_mindmap/dist/public/icons/world.svg HTTP/1.1" 304 -
[2026-01-27 15:20:45] ::1 - - [27/Jan/2026 15:20:45] "GET /a_Portals/linktree_mindmap/dist/public/icons/brand-github.svg HTTP/1.1" 304 -
[2026-01-27 15:20:45] ::1 - - [27/Jan/2026 15:20:45] "GET /a_Portals/linktree_mindmap/dist/public/icons/user.svg HTTP/1.1" 304 -
[2026-01-27 15:20:45] ::1 - - [27/Jan/2026 15:20:45] "GET /a_Portals/linktree_mindmap/dist/public/icons/mail.svg HTTP/1.1" 304 -
[2026-01-27 15:20:45] ::1 - - [27/Jan/2026 15:20:45] "GET /a_Portals/linktree_mindmap/dist/public/icons/rocket.svg HTTP/1.1" 304 -
[2026-01-27 15:20:45] ::1 - - [27/Jan/2026 15:20:45] "GET /a_Portals/linktree_mindmap/dist/public/icons/settings.svg HTTP/1.1" 304 -
[2026-01-27 15:20:45] ::1 - - [27/Jan/2026 15:20:45] "GET /a_Portals/linktree_mindmap/dist/public/icons/file-type-html.svg HTTP/1.1" 304 -
[2026-01-27 15:20:45] ::1 - - [27/Jan/2026 15:20:45] "GET /a_Portals/linktree_mindmap/dist/public/icons/file-type-pdf.svg HTTP/1.1" 304 -
[2026-01-27 15:20:45] ::1 - - [27/Jan/2026 15:20:45] "GET /a_Portals/linktree_mindmap/dist/public/icons/bolt.svg HTTP/1.1" 304 -
[2026-01-27 15:20:45] ::1 - - [27/Jan/2026 15:20:45] "GET /a_Portals/linktree_mindmap/dist/public/icons/brain.svg HTTP/1.1" 304 -
